0.000625 0.1480685602517576
0.001875 0.1480455188477545
0.003125 0.1480382437031293
0.004375 0.1480262161522569
0.005625000000000001 0.1480214032673471
0.006875 0.1480175283062295
0.008125 0.1480161980734644
0.009375 0.1480163961002757
0.010625 0.1480185122094536
0.011875 0.1480220283927219
0.013125 0.1480279547175384
0.014375 0.148037000820583
0.015625 0.1480484239538364
0.016875 0.1480624642991673
0.018125 0.1480794568342296
0.019375 0.1480993990494293
0.020625 0.1481223584716281
0.021875 0.1481483403266068
0.023125 0.1481773651315648
0.024375 0.1482094317002048
0.025625 0.1482445136002598
0.026875 0.1482825592402839
0.028125 0.1483234918734132
0.029375 0.148367209624992
0.030625 0.1484135804168256
0.031875 0.1484624407420388
0.033125 0.1485136003196935
0.034375 0.1485668510276106
0.035625 0.1486219774289418
0.036875 0.148678767191893
0.038125 0.1487370205679755
0.039375 0.1487965580054854
0.040625 0.1488572251375107
0.041875 0.1489188950633275
0.043125 0.1489814684895546
0.044375 0.149044872456035
0.045625 0.149109058155883
0.046875 0.1491739981149434
0.048125 0.1492396828883969
0.049375 0.1493061174202156
0.050625 0.1493733172166633
0.051875 0.1494413044862394
0.053125 0.1495101044067622
0.054375 0.1495797416975348
0.055625 0.1496502376853704
0.056875 0.1497216080393951
0.058125 0.1497938613026135
0.059375 0.1498669982741613
0.060625 0.1499410122124067
0.061875 0.1500158897559702
0.063125 0.1500916124102896
0.064375 0.1501681584219854
0.065625 0.1502455048539097
0.066875 0.1503236296726561
0.068125 0.1504025136657957
0.06937500000000001 0.1504821420198379
0.07062500000000001 0.1505625054120596
0.07187499999999999 0.1506436005036137
0.073125 0.15072542979119
0.074375 0.1508080009204978
0.075625 0.1508913257666664
0.076875 0.1509754196382945
0.078125 0.1510603004671886
0.079375 0.1511459867660398
0.080625 0.1512324925538315
0.081875 0.1513198198525858
0.083125 0.1514079563489071
0.08437500000000001 0.1514968916709031
0.08562500000000001 0.1515866586947317
0.08687500000000001 0.1516773312205441
0.088125 0.1517688429045558
0.089375 0.1518609937204651
0.090625 0.1519537424346971
0.091875 0.152047199512549
0.093125 0.1521412593358907
0.094375 0.1522358533031253
0.095625 0.1523309152937913
0.096875 0.1524263954050135
0.098125 0.1525222465997554
0.099375 0.152618431766987
0.100625 0.1527149236823074
0.101875 0.1528117059605336
0.103125 0.1529087712349628
0.104375 0.1530061191156094
0.105625 0.1531037532436947
0.106875 0.1532016783066617
0.108125 0.15329989755582
0.109375 0.1533984111067563
0.110625 0.1534972156451152
0.111875 0.1535963055941456
0.113125 0.1536956756397783
0.114375 0.1537953241049207
0.115625 0.1538952564131324
0.116875 0.1539954877439351
0.118125 0.1540960440294494
0.119375 0.1541969606703413
0.120625 0.1542982787273036
0.121875 0.1544000387850879
0.123125 0.1545022731130218
0.124375 0.1546049971121024
0.125625 0.1547082013245409
0.126875 0.1548118454398607
0.128125 0.1549158556366609
0.129375 0.1550201260883083
0.130625 0.1551245244964618
0.131875 0.1552289003877758
0.133125 0.1553330942537424
0.134375 0.1554369460648401
0.135625 0.1555403032487814
0.136875 0.1556430298663586
0.138125 0.1557450188552151
